Registry,ID,Name,Type,Location,SDGs,Project Start Date,Credits Issued,Credits Retired,Project Website
ACR,ACR498,Bluesource - Two-Hearted Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15]",07/19/2019,0,0,""","
ACR,ACR638,Bluesource - Vermejo Forestry Project,Forest Carbon,United States,"[6, 13, 15]",04/30/2021,2132976,0,""","
ACR,ACR438,Bluesource  Burnt Mountain Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15]",11/01/2018,0,0,""","
ACR,ACR439,Bluesource  Edge of Appalachia Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15]",01/31/2019,829168,0,"NA"","
ACR,ACR403,Bluesource GCS Bear Canyon,Coal Mine Methane,United States,"[9, 13]",03/02/2018,131023,0,""","
ACR,ACR407,BMMC1,Coal Mine Methane,United States,"[9, 13]",12/01/2017,1153452,0,"n/a"","
ACR,ACR105,Boa Vista A/R,Forest Carbon,Undefined Location,"[6, 13, 15]",05/14/1999,3674586,655,""","
ACR,ACR806,Bonny Abandoned Mine Methane Recovery Project,Coal Mine Methane,United States,"[9, 13]",02/12/2022,107096,0,""","
ACR,ACR106,Brickyard LFG to Energy,Landfill Gas Capture & Combustion,United States,[],09/01/1999,138492,109452,""","
ACR,ACR920,"Broome County Nanticoke Landfill, Binghamton, NY:  GHG Emissions Reduction Automation Collection of Landfill Gas",Landfill Gas Capture & Combustion,United States,"[3, 7, 8, 9, 11, 12, 13]",06/01/2023,0,0,""","
ACR,ACR200,Brush Creek,Forest Carbon,United States,"[6, 13, 15]",12/10/2013,158917,0,""","
ACR,ACR908,Buchanan VAM VS-16,Coal Mine Methane,United States,"[9, 13]",07/26/2022,264861,0,""","
ACR,ACR1031,Burnett County Timberlands,Forest Carbon,United States,"[3, 6, 9, 13, 15]",02/28/2024,0,0,""","
ACR,ACR1024,Calabrella IFM Project,Forest Carbon,United States,"[3, 6, 9, 13, 15]",04/08/2024,0,0,""","
ACR,ACR1057,Calawah-Bogachiel IFM Project,Forest Carbon,United States,"[3, 6, 9, 13, 15]",01/01/2023,0,0,""","
ACR,ACR900,Calion Ouachita River Wilderness,Forest Carbon,United States,"[3, 6, 8, 9, 13, 15]",05/17/2023,0,0,"www.nativstate.com/project-acr-900/"","
ACR,ACR107,Camargo Fuel Substitution,Fuel Switching,Undefined Location,[],01/01/2005,1138,127,""","
ACR,ACR242,Cambria 33 Abandoned Mine Methane Capture and Use Project,Coal Mine Methane,United States,"[9, 13]",06/22/2018,221141,0,""","
ACR,ACR288,Camp Shelby Forest Carbon Project,Forest Carbon,United States,"[6, 13, 15]",07/29/2015,36017,0,""","
ACR,ACR942,Cape Fox Carbon IFM,Forest Carbon,United States,"[3, 6, 9, 13, 15]",09/29/2023,0,0,"www.capefoxcorp.com"","
ACR,ACR377,Cappell Creek Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15]",09/16/2016,397743,0,""","
ACR,ACR881,Capture and removal of fugitive venting coal mine methane 50-5,Coal Mine Methane,United States,"[3, 8, 9, 12, 13, 15]",01/10/2024,0,0,"www.newlight.com"","
ACR,ACR630,Carlisle Abandoned Mine Methane Recovery Project,Coal Mine Methane,United States,"[9, 13]",02/25/2021,145042,0,""","
ACR,ACR408,Castelanelli Bros Dairy Digester,Livestock Waste Management,United States,"[9, 11, 13]",07/01/2018,11295,11295,""","
ACR,ACR1056,Cedar Flats IFM Project,Forest Carbon,United States,"[3, 6, 9, 13, 15]",05/01/2022,0,0,""","
ACR,ACR784,Century/Powhatan No. 6 MMC Project,Coal Mine Methane,United States,"[9, 13]",09/30/2023,0,0,""","
ACR,ACR1060,"Certified Reclaimed HFC Refrigerants, Propellants, and Fire Suppressants-2024001",Industrial Process Emissions,United States,"[3, 9, 12, 13]",08/06/2022,0,0,""","
ACR,ACR651,CH4 - BWM Carbon Capture Project 1,Coal Mine Methane,United States,"[9, 13]",01/19/2021,64213,0,""","
ACR,ACR800,CH4-BWM Carbon Capture Project 2,Coal Mine Methane,United States,"[9, 13]",10/18/2021,54665,0,""","
ACR,ACR1006,Challenge Tree Farm IFM Project,Forest Carbon,United States,"[3, 6, 9, 13, 15]",10/10/2022,0,0,""","
ACR,ACR909,Cherry Creek Forest Carbon Project,Forest Carbon,United States,"[6, 13, 15]",11/15/2023,0,0,""","
ACR,ACR109,Chesapeake Mizer Pneumatic Retrofit,Industrial Process Emissions,United States,"[7, 9, 13]",01/01/2008,541804,200000,""","
ACR,ACR110,Chicago LFG to Energy,Landfill Gas Capture & Combustion,United States,[],02/01/1998,62262,52219,""","
ACR,ACR380,CIG Pilot Project 1 - Nitrogen Management Credit Program (NMCP) Project,Agricultural Land Management,United States,"[2, 6, 13]",04/01/2013,70,70,""","
ACR,ACR390,Clean Fuel Partners Dane County Biodigester,Livestock Waste Management,United States,"[2, 9, 13]",04/01/2016,47847,0,""","
ACR,ACR250,Clear Heart,Forest Carbon,United States,"[6, 13, 15]",04/28/2015,0,0,""","
ACR,ACR594,CMMC1,Coal Mine Methane,United States,"[9, 13]",10/09/2019,36373,0,"www.eccintl.com"","
ACR,ACR1051,CMMC2,Coal Mine Methane,United States,"[9, 13]",02/09/2024,0,0,""","
ACR,ACR930,CO Orphan Well P&A CS-23-001,Industrial Process Emissions,United States,"[9, 12, 13]",01/15/2024,0,0,""","
ACR,ACR821,Coastal Edge IFM,Forest Carbon,United States,"[3, 6, 9, 13, 15]",10/26/2021,0,0,""","
ACR,ACR519,Cold Hollow Carbon - Improved Forest Management Project,Forest Carbon,United States,"[3, 6, 9, 13, 15]",06/20/2019,232101,84501,""","
ACR,ACR292,Congaree River,Forest Carbon,United States,"[6, 13, 15]",10/21/2015,226125,0,""","
ACR,ACR442,Coolgas 2019-2,Ozone Depleting Substances,United States,"[9, 12, 13]",09/25/2018,113564,0,"www.agasamericas.com"","
ACR,ACR388,Corinth Abandoned Mine Methane Recovery Project,Coal Mine Methane,United States,"[9, 13]",01/01/2015,1185666,0,""","
ACR,ACR353,Cow Poo Digester,Livestock Waste Management,United States,"[2, 9, 13]",03/11/2016,7781,0,""","
ACR,ACR978,Crbon Labs Plugging of Orphaned Wells V1,Industrial Process Emissions,Undefined Location,"[3, 9, 12, 13, 15]",06/01/2024,0,0,"www.crbonlabs.com"","
ACR,ACR729,Cumberland County Solid Waste Complex: GHG Emissions Reduction Automated Collection of Landfill Gas,Landfill Gas Capture & Combustion,United States,"[3, 7, 8, 9, 11, 12, 13]",07/01/2021,29760,22456,""","
ACR,ACR279,Cumberland Forest - Lonesome Pine Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15]",10/27/2015,790391,0,""","
ACR,ACR248,Cumberland Forest Highlands IFM,Forest Carbon,United States,"[6, 13, 15]",06/24/2015,3805157,0,""","
ACR,ACR183,D.P.C. Domestic ODS Destruction Project #12,Ozone Depleting Substances,United States,"[9, 12, 13]",04/04/2013,38517,0,"www.divpc.com"","
ACR,ACR164,DANC,Landfill Gas Capture & Combustion,United States,[],01/02/2003,476553,359917,""","
ACR,ACR607,Deep Mine 26 Abandoned Mine Methane Recovery Project,Coal Mine Methane,United States,"[9, 13]",06/26/2020,129596,0,""","
ACR,ACR163,Des Plaines LFG to Energy,Landfill Gas Capture & Combustion,United States,[],01/01/2003,115875,70730,""","
ACR,ACR186,Devil Fire Reforestation,Forest Carbon,United States,"[6, 13, 15]",04/15/2002,0,0,"www.wmbeaty.com"","
ACR,ACR246,Devil Fire Reforestation Compliance Project,Forest Carbon,United States,"[6, 13, 15]",01/01/2015,0,0,"www.wmbeaty.com"","
ACR,ACR111,Devon Mizer Pneumatic Retrofit,Industrial Process Emissions,United States,"[7, 9, 13]",03/01/2010,5724,0,""","
ACR,ACR940,DMMC1,Coal Mine Methane,United States,"[9, 13]",11/07/2023,0,0,""","
ACR,ACR112,Dolton LFG to Energy,Landfill Gas Capture & Combustion,United States,[],04/01/1998,159336,114460,""","
ACR,ACR307,Donner Property,Forest Carbon,United States,"[6, 13, 15]",10/26/2015,0,0,""","
ACR,ACR233,Double A Dairy,Livestock Waste Management,United States,"[2, 9, 13]",12/22/2014,294783,0,""","
ACR,ACR922,Double Bar IFM,Forest Carbon,United States,"[3, 6, 9, 13, 15]",06/15/2023,0,0,""","
ACR,ACR853,Doyon Ts'ebaa North,Forest Carbon,United States,"[3, 6, 9, 13, 15]",07/19/2022,0,0,""","
ACR,ACR857,Doyon Ts'ebaa South,Forest Carbon,United States,"[3, 6, 9, 13, 15]",07/19/2022,0,0,""","
ACR,ACR1002,Doyon Ts'oo,Forest Carbon,United States,"[3, 6, 9, 13, 15]",12/01/2023,0,0,"www.doyon.com/about/sustainability/carbon-forestry/"","
ACR,ACR175,DPC Domestic ODS Destruction Project #12,Ozone Depleting Substances,United States,"[9, 12, 13]",03/21/2013,0,0,"www.divpc.com"","
ACR,ACR965,Easthaven IFM Project,Forest Carbon,United States,"[3, 6, 9, 13, 15]",02/01/2024,0,0,""","
ACR,ACR170,ECC ODS Destruction 2012,Ozone Depleting Substances,United States,"[9, 12, 13]",03/28/2012,307729,0,"www.envcc.com"","
ACR,ACR176,ECC ODS Destruction 2013,Ozone Depleting Substances,United States,"[9, 12, 13]",03/18/2013,255227,0,"www.envcc.com"","
ACR,ACR239,"Edaleen Cow Power, LLC",Livestock Waste Management,United States,"[2, 9, 13]",09/01/2014,42727,2636,""","
ACR,ACR243,Elk Creek Coal Mine Methane Destruction & Utilization Project,Coal Mine Methane,United States,"[9, 13]",01/01/2015,266263,0,""","
ACR,ACR367,Elk Creek Permit Area Abandoned Mine Project,Coal Mine Methane,United States,"[9, 13]",02/01/2016,758910,0,""","
ACR,ACR205,Emission Reductions in California Rice Management Systems,Agricultural Land Management,United States,"[2, 6, 13, 15]",10/07/2011,202,202,""","
ACR,ACR230,Emission Reductions in Midsouth Rice Management Systems,Agricultural Land Management,United States,"[2, 6, 13, 15]",08/27/2012,395,395,""","
ACR,ACR184,EOS ACR 2013,Ozone Depleting Substances,United States,"[9, 12, 13]",07/17/2013,249025,0,"www.eosclimate.com"","
ACR,ACR213,EOS ACR 213,Ozone Depleting Substances,United States,"[9, 12, 13]",03/11/2015,127664,0,"www.eosclimate.com"","
ACR,ACR214,EOS ACR 214,Ozone Depleting Substances,United States,"[9, 12, 13]",05/04/2015,145580,0,"www.eosclimate.com"","
ACR,ACR240,EOS ACR 240,Ozone Depleting Substances,United States,"[9, 12, 13]",09/29/2015,129700,0,"www.eosclimate.com"","
ACR,ACR252,EOS ACR 252,Ozone Depleting Substances,United States,"[9, 12, 13]",11/03/2015,140736,0,"www.eosclimate.com"","
ACR,ACR253,EOS ACR 253,Ozone Depleting Substances,United States,"[9, 12, 13]",12/07/2015,135017,0,"www.eosclimate.com"","
ACR,ACR271,EOS ACR 271,Ozone Depleting Substances,United States,"[9, 12, 13]",01/13/2016,124882,0,"www.eosclimate.com"","
ACR,ACR285,EOS ACR 285,Ozone Depleting Substances,United States,"[9, 12, 13]",11/20/2015,45663,0,"www.eosclimate.com"","
ACR,ACR311,EOS ACR 311,Ozone Depleting Substances,United States,"[9, 12, 13]",04/06/2016,107264,0,"www.eosclimate.com"","
ACR,ACR312,EOS ACR 312,Ozone Depleting Substances,United States,"[9, 12, 13]",02/18/2016,140871,0,"www.eosclimate.com"","
ACR,ACR315,EOS ACR 315,Ozone Depleting Substances,United States,"[9, 12, 13]",08/01/2016,86839,0,"www.eosclimate.com"","
ACR,ACR316,EOS ACR 316,Ozone Depleting Substances,United States,"[9, 12, 13]",08/19/2016,104897,0,"www.eosclimate.com"","
ACR,ACR351,EOS ACR 351,Ozone Depleting Substances,United States,"[9, 12, 13]",09/23/2016,28562,0,"www.eosclimate.com"","
ACR,ACR352,EOS ACR 352,Ozone Depleting Substances,United States,"[9, 12, 13]",10/26/2016,68637,0,"www.eosclimate.com"","
ACR,ACR356,EOS ACR 356,Ozone Depleting Substances,United States,"[9, 12, 13]",12/02/2016,110720,0,"www.eosclimate.com"","
ACR,ACR357,EOS ACR 357,Ozone Depleting Substances,United States,"[9, 12, 13]",01/06/2017,84131,0,"www.eosclimate.com"","
ACR,ACR358,EOS ACR 358,Ozone Depleting Substances,United States,"[9, 12, 13]",04/07/2017,60749,0,"www.eosclimate.com"","
ACR,ACR372,EOS ACR 372,Ozone Depleting Substances,United States,"[9, 12, 13]",04/17/2013,0,0,"www.eosclimate.com"","
ACR,ACR258,EOS ARB ODS 2013-1,Ozone Depleting Substances,United States,"[9, 12, 13]",01/24/2013,0,0,"www.eosclimate.com"","
ACR,ACR172,EOS ARB ODS 2013-2,Ozone Depleting Substances,United States,"[9, 12, 13]",03/26/2013,55996,0,"www.eosclimate.com"","
ACR,ACR178,EOS ARB ODS 2013-4,Ozone Depleting Substances,United States,"[9, 12, 13]",05/01/2013,0,0,"www.eosclimate.com"","
ACR,ACR181,EOS ARB ODS 2013-6,Ozone Depleting Substances,United States,"[9, 12, 13]",08/30/2013,51864,0,"www.eosclimate.com"","
ACR,ACR193,EOS ARB ODS 2013-7,Ozone Depleting Substances,United States,"[9, 12, 13]",01/26/2014,84418,0,"www.eosclimate.com"","
ACR,ACR195,EOS ARB ODS 2014-1,Ozone Depleting Substances,United States,"[9, 12, 13]",03/06/2014,122080,0,"www.eosclimate.com"","
ACR,ACR310,EOS HFC 310,Industrial Process Emissions,United States,"[3, 9, 12, 13]",11/23/2015,8468,8348,"www.eosclimate.com"","
ACR,ACR761,Federal 2 Abandoned Mine Methane Recovery Project,Coal Mine Methane,United States,"[9, 13]",11/11/2021,436803,0,""","
ACR,ACR949,FF HFC 23-01,Industrial Process Emissions,United States,"[3, 9, 12, 13]",03/07/2023,32691,0,"www.fluorofusion.com"","
ACR,ACR663,Fielding Environmental HFC Reclamation Offset Project,Industrial Process Emissions,Undefined Location,"[3, 9, 12, 13]",01/09/2019,93571,73443,""","
ACR,ACR760,Fielding Environmental HFC Reclamation Offset Project - 2020,Industrial Process Emissions,Undefined Location,"[3, 9, 12, 13]",01/13/2020,80697,10,""","
ACR,ACR824,Fielding Environmental HFC Reclamation Offset Project - 2021,Industrial Process Emissions,Undefined Location,"[3, 9, 12, 13]",01/11/2021,55015,7,""","
ACR,ACR1014,Fielding Environmental HFC Reclamation Offset Project - 2022,Industrial Process Emissions,Undefined Location,"[3, 9, 12, 13]",01/13/2022,121144,0,""","
ACR,ACR360,Finite Carbon - Ahtna Native Alaskan IFM,Forest Carbon,United States,"[6, 13, 15]",01/03/2017,16085960,0,""","
ACR,ACR571,Finite Carbon - AMC Maine Woods Initiative IFM,Forest Carbon,United States,"[3, 6, 9, 13, 15]",07/22/2020,872264,936,"https://www.finitecarbon.com/clients/land-trusts/"","
ACR,ACR790,Finite Carbon - Appalachian Carbon Exchange IFM,Forest Carbon,United States,"[3, 6, 9, 11, 13, 15]",07/05/2022,0,0,"https://www.appalachiancarbonexchange.com"","
ACR,ACR925,Finite Carbon - Batchawana Bay Forest IFM,Forest Carbon,Undefined Location,"[3, 6, 9, 13, 15]",05/15/2023,0,0,""","
ACR,ACR785,Finite Carbon - Bessey Development Company IFM,Forest Carbon,United States,"[3, 6, 9, 13, 15]",04/18/2022,141149,0,"http://www.edbessey.com/"","
ACR,ACR412,Finite Carbon - CIRI Native Alaskan IFM,Forest Carbon,United States,"[6, 13, 15]",03/23/2018,0,0,""","
ACR,ACR255,Finite Carbon - Colville IFM,Forest Carbon,United States,"[6, 13, 15]",10/08/2015,15161521,0,""","
ACR,ACR257,Finite Carbon - Cook's Branch Conservancy IFM,Forest Carbon,United States,"[6, 13, 15]",04/14/2015,236911,0,""","
ACR,ACR396,Finite Carbon - Cooper River IFM,Forest Carbon,United States,"[6, 13, 15]",11/14/2017,0,0,""","
ACR,ACR290,Finite Carbon - Emory River Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15]",10/29/2015,0,0,""","
ACR,ACR891,Finite Carbon - Grace Woodlands IFM,Forest Carbon,United States,"[3, 6, 9, 13, 15]",06/12/2022,0,0,""","
ACR,ACR822,Finite Carbon - Green Acre Woodlands IFM,Forest Carbon,United States,"[3, 6, 9, 13, 15]",08/16/2022,0,0,"https://www.finitecarbon.com/"","
ACR,ACR1075,Finite Carbon - Green Appalachian IFM,Forest Carbon,United States,"[3, 6, 9, 13, 15]",05/07/2024,0,0,""","
ACR,ACR562,Finite Carbon - Hiawatha Sportsman's Club IFM,Forest Carbon,United States,"[3, 6, 9, 13, 15]",07/02/2020,593720,165730,"https://www.finitecarbon.com/"","
ACR,ACR428,Finite Carbon - Huna Totem Native Alaskan IFM,Forest Carbon,United States,"[6, 13, 15]",07/25/2018,1028121,0,""","
ACR,ACR286,Finite Carbon - KRP Timberlands IFM,Forest Carbon,United States,"[6, 13, 15]",10/27/2015,0,0,""","
ACR,ACR672,Finite Carbon - L.D. O'Rourke Foundation IFM,Forest Carbon,United States,"[3, 6, 9, 13, 15]",03/12/2020,310536,0,"https://www.finitecarbon.com/"","
ACR,ACR406,Finite Carbon - Lake Superior Timberlands IFM,Forest Carbon,United States,"[6, 13, 15]",02/02/2018,0,0,""","
ACR,ACR293,Finite Carbon - Lakes Region Conservation Trust IFM,Forest Carbon,United States,"[6, 13, 15]",10/29/2015,483873,0,""","
ACR,ACR735,Finite Carbon - Loon Echo and Mahoosuc Land Trusts IFM,Forest Carbon,United States,"[3, 6, 9, 13, 15]",10/08/2021,130415,0,"https://www.finitecarbon.com/"","
ACR,ACR843,Finite Carbon - Lykes Bros. Inc. IFM,Forest Carbon,United States,"[3, 6, 9, 13, 15]",09/13/2022,0,0,"https://www.finitecarbon.com/"","
ACR,ACR249,Finite Carbon - Lyme Wyoming IFM,Forest Carbon,United States,"[6, 13, 15]",03/23/2015,6069060,0,""","
ACR,ACR840,Finite Carbon - Manulife Blueback IFM,Forest Carbon,United States,"[3, 6, 9, 13, 15]",06/29/2021,395232,0,"finitecarbon.com"","
ACR,ACR284,Finite Carbon - Massachusetts Audubon Society IFM,Forest Carbon,United States,"[6, 13, 15]",10/15/2015,853781,0,""","
ACR,ACR416,Finite Carbon - Meriwether IFM,Forest Carbon,United States,"[6, 13, 15]",08/31/2018,3942011,0,""","
ACR,ACR395,Finite Carbon - MWF Ned Lake IFM,Forest Carbon,United States,"[6, 13, 15]",11/27/2017,994759,0,""","
ACR,ACR910,Finite Carbon - Northeast Carry Woodlands IFM,Forest Carbon,United States,"[3, 6, 9, 13, 15]",06/26/2023,0,0,""","
ACR,ACR554,Finite Carbon - Opal Mountain Ranch IFM,Forest Carbon,United States,"[6, 13, 15]",07/30/2020,541136,0,""","
ACR,ACR558,Finite Carbon - Park Forestry IFM,Forest Carbon,United States,"[3, 6, 9, 13, 15]",05/01/2020,407552,2963,"finitecarbon.com"","
ACR,ACR786,Finite Carbon - Scott Woodlands IFM,Forest Carbon,United States,"[3, 6, 9, 13, 15]",05/10/2022,128909,0,"https://www.finitecarbon.com/"","
ACR,ACR420,Finite Carbon - Sealaska 2 Native Alaskan IFM,Forest Carbon,United States,"[6, 13, 15]",04/13/2018,2559626,0,""","
ACR,ACR324,Finite Carbon - Sealaska Native Alaskan IFM,Forest Carbon,United States,"[6, 13, 15]",06/10/2016,12976660,0,""","
ACR,ACR256,Finite Carbon - Tennessee River Gorge Trust IFM,Forest Carbon,United States,"[6, 13, 15]",02/12/2015,427008,0,""","
ACR,ACR247,Finite Carbon - The Forestland Group Chateaugay Woodlands IFM,Forest Carbon,United States,"[6, 13, 15]",05/16/2014,860277,0,""","
ACR,ACR199,Finite Carbon - The Forestland Group CT Lakes,Forest Carbon,United States,"[6, 13, 15]",07/08/2013,2735822,0,""","
ACR,ACR413,Finite Carbon - Tyonek Native Alaskan IFM,Forest Carbon,United States,"[6, 13, 15]",05/23/2019,1176746,0,""","
ACR,ACR209,Finite Carbon - Weyerhaeuser Company IFM 1,Forest Carbon,United States,"[6, 13, 15]",05/09/2014,0,0,"www.weyerhaeuser.com"","
ACR,ACR701,Finite Carbon - Windrock Land Company IFM,Forest Carbon,United States,"[3, 6, 9, 13, 15]",06/16/2021,1796356,50617,"https://www.finitecarbon.com/"","
ACR,ACR888,Flathead Ridge Ranch Forest Carbon Project,Forest Carbon,United States,"[3, 6, 9, 13, 15]",09/26/2022,0,0,""","
ACR,ACR348,Foam Blowing Agent Project 001,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2015,13399,13399,"n/a"","
ACR,ACR974,Foam Blowing Agent Project 001-2023,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2023,932934,0,"https://fsi.co/"","
ACR,ACR446,Foam Blowing Agent Project 001B,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2016,63104,63104,""","
ACR,ACR447,Foam Blowing Agent Project 001C,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2017,93458,52966,""","
ACR,ACR448,Foam Blowing Agent Project 001D,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2018,85790,7158,""","
ACR,ACR457,Foam Blowing Agent Project 001E,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2009,46868,46868,""","
ACR,ACR462,Foam Blowing Agent Project 001F,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2010,60655,60655,""","
ACR,ACR463,Foam Blowing Agent Project 001G,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2011,63778,62583,""","
ACR,ACR464,Foam Blowing Agent Project 001H,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2012,66273,66273,""","
ACR,ACR465,Foam Blowing Agent Project 001I,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2013,67092,67092,""","
ACR,ACR466,Foam Blowing Agent Project 001J,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2014,68943,68943,""","
ACR,ACR551,Foam Blowing Agent Project 001L,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2019,526103,485827,""","
ACR,ACR624,Foam Blowing Agent Project 001M,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2020,432039,360119,""","
ACR,ACR766,Foam Blowing Agent Project 001N,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2021,790397,204219,"www.fsi.co"","
ACR,ACR833,Foam Blowing Agent Project 001P,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2022,1016515,0,"https://fsi.co/"","
ACR,ACR369,Foam Blowing Agent Project 002,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2015,113546,113546,"n/a"","
ACR,ACR451,Foam Blowing Agent Project 002B,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2016,105696,105696,""","
ACR,ACR450,Foam Blowing Agent Project 002C,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2017,110310,110310,""","
ACR,ACR449,Foam Blowing Agent Project 002D,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2018,110988,48980,""","
ACR,ACR552,Foam Blowing Agent Project 002E,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2019,333499,321544,""","
ACR,ACR623,Foam Blowing Agent Project 002F,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2020,321718,219572,""","
ACR,ACR765,Foam Blowing Agent Project 002G,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2021,318479,41845,""","
ACR,ACR834,Foam Blowing Agent Project 002H,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2022,305601,0,"www.fsi.co"","
ACR,ACR454,Foam Blowing Agent Project 003C,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2017,291983,73738,""","
ACR,ACR455,Foam Blowing Agent Project 003D,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2018,520153,30193,""","
ACR,ACR622,Foam Blowing Agent Project 003F,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2020,1934327,340123,""","
ACR,ACR764,Foam Blowing Agent Project 003G,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2021,1439650,17200,""","
ACR,ACR832,Foam Blowing Agent Project 003H,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2022,1102120,113,""","
ACR,ACR975,Foam Blowing Agent Project 004-2023,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2023,2047598,0,"https://fsi.co/"","
ACR,ACR556,Foam Blowing Agent Project 005,Industrial Process Emissions,United States,"[3, 6, 9, 12, 13]",01/01/2019,1666749,239558,""","
ACR,ACR361,Forest Carbon Partners - Port Graham Corporation Improved Forest Management Project,Forest Carbon,United States,"[6, 13, 15]",12/27/2016,2501982,0,"www.forestcarbonpartners.com"","
ACR,ACR603,Forest Carbon Works Christensen Family Forest Project,Forest Carbon,United States,"[6, 13, 15]",11/06/2020,4732,0,""","
ACR,ACR665,Forest Carbon Works Downeast Woodlands Project,Forest Carbon,United States,"[6, 13, 15]",08/05/2021,0,0,""","
ACR,ACR655,Forest Carbon Works Hawk Rock Holdings Project,Forest Carbon,United States,"[6, 13, 15]",07/13/2021,0,0,""","
ACR,ACR739,Forest Carbon Works Keasey Family Corporation Project,Forest Carbon,United States,"[6, 13, 15]",02/15/2022,0,0,""","
ACR,ACR602,Forest Carbon Works McMahon Family Forest Project,Forest Carbon,United States,"[6, 13, 15]",11/06/2020,0,0,""","
ACR,ACR601,Forest Carbon Works Posner Family Forest Project,Forest Carbon,United States,"[6, 13, 15]",11/06/2020,0,0,""","
ACR,ACR570,Forest Carbon Works Rowan Family Forest Project,Forest Carbon,United States,"[6, 13, 15]",07/25/2020,76320,0,""","
ACR,ACR691,Forest Carbon Works Shumway Family Forest Project,Forest Carbon,United States,"[6, 13, 15]",11/17/2021,0,0,""","
ACR,ACR423,Forest Carbon Works Stewart Family Forest Project,Forest Carbon,United States,"[6, 13, 15]",04/25/2018,28048,0,"forestcarbonworks.org"","
ACR,ACR241,Gardeau Crest Dairy,Livestock Waste Management,United States,"[2, 9, 13]",11/27/2014,91842,0,""","
ACR,ACR682,Gibson North AMM Project,Coal Mine Methane,United States,"[9, 13]",05/04/2023,0,0,""","
ACR,ACR251,Glasscock Island,Forest Carbon,United States,"[6, 13, 15]",11/17/2014,430408,0,""","
ACR,ACR759,GMMC1,Coal Mine Methane,United States,"[9, 13]",06/23/2022,0,0,""","
ACR,ACR113,Greater New Bedford LFG,Landfill Gas Capture & Combustion,United States,[],01/01/2000,713162,205616,""","
ACR,ACR287,Green Assets - BJT Avoided Conversion Project,Forest Carbon,United States,"[6, 13, 15]",09/01/2016,504290,0,""","
ACR,ACR751,Green Assets - DLT Avoided Conversion Project,Forest Carbon,United States,"[6, 13, 15]",09/08/2021,1101291,0,""","
ACR,ACR268,Green Assets - HMWCF-I Avoided Conversion Project,Forest Carbon,United States,"[6, 13, 15]",07/14/2016,8532271,0,""","
ACR,ACR269,Green Assets - HMWCF-II Avoided Conversion Project,Forest Carbon,United States,"[6, 13, 15]",08/09/2016,1797874,0,""","
ACR,ACR270,Green Assets - HMWCF-III Avoided Conversion Project,Forest Carbon,United States,"[6, 13, 15]",09/01/2016,0,0,""","
ACR,ACR265,Green Assets - Lukens Avoided Conversion Project,Forest Carbon,United States,"[6, 13, 15]",04/29/2015,344377,0,""","
ACR,ACR266,Green Assets - Milbury Avoided Conversion Project,Forest Carbon,United States,"[6, 13, 15]",06/10/2015,1168649,0,""","
ACR,ACR1046,Green Assets  Carolina Bays and Coastal Plain Forest Conservation & Sustainable Management Project,Forest Carbon,United States,"[3, 6, 9, 13, 15]",07/07/2023,0,0,""","
